node_id	feature(feature_amount:931)	label
4663	60,92,49,111,499,128,502,144,570,553,569,675,696,728,873	4
4664	92	0
4665	92,77,521,748	2
4666	557,163,286,454,90,92,98,129,138,357,521,543,659,784	4
4667	138,468,467,521,677,252	3
4668	92,138,481,540,563,521	2
4669	229,236,672	4
4670	92,132,188,194,203,335,348,356,369,370,385,558,672,873,882	4
4671	263,268,521,761	0
4672	92,90	2
4673	92,132,138,481,748,343	3
4674	92,138,408,521,558	3
4675	361,364	2
4676	92,461,286,163,138	2
4677	92,49,132,138,202,288,348,356,499,521,570,776,873,41	3
4678	361,369,385,387,521	1
4679	92,138,326,481,615	2
4680	92,90,138,521,481,304	2
4681	477,476,334	1
4682	858,860	2
4683	92,138,356,521,745,905	2
4684	400,402,521,399,849	3
4685	92,138,521,562	2
4686	92,138	2
4687	91,92,138,597,582	2
4688	92,138,188,521,600	2
4689	367,361	2
4690	488,487	1
4691	931	1
4692	163,399,401	0
4693	521,61,91	2
4694	334	3
4695	521,361	0
4696	77,521	3
4697	521,651,825,828,356	4
4698	334,92	2
4699	521,92,138,710,918,583	2
4700	229	0
4701	387,369,385,380,368,418,862	4
4702	92,138,252,521	1
4703	70,92,138,356,925,880,895,250,637,830,539	4
4704	152,188,194,203,208,209,305,20,356,369,385,387,521,811	4
4705	92,334	1
4706	173,416	3
4707	92,90,138,292	2
4708	92,128	1
4709	132,92,121,320	0
4710	138,521	1
4711	92,521	2
4712	92,127,132,666,334,240,546	3
4713	92,521	0
4714	92,138	1
4715	92,49,138,499,521,704,218	1
4716	92,138,521	1
4717	92,132,205,334,822	3
4718	369,358,385,387,390,381,165,436,499,585,834,522	4
4719	521,369,387,610	1
4720	92,127	1
4721	425,428	1
4722	521,61,91,92,138,875	4
4723	92,138,77,562,521	2
4724	173,177,521,171	2
4725	127,92,242	3
4726	521,61,111	4
4727	18,205,349,361,369,387,390,360	4
4728	92,138,481,864	2
4729	521,138,125	4
4730	127,266,694,254	4
4731	19,92,142,192,521,562	3
4732	92,132,208,709	2
4733	369,381,387,384,521	1
4734	369,376,387,521,671	2
4735	92,918	3
4736	92,132,138,521,562,900	1
4737	308,521	4
4738	521,77,92,90,138,412,357,420,447,481,800	3
4739	369,385,418,387,39	4
4740	92,138,521	1
4741	92,834,252,521,781	4
4742	92,138,521,726	1
4743	521,81,91,92,49,133,138,500,499,817,816,149,561,922	4
4744	12,21,92,481,138,469,785,927	4
4745	428	2
4746	92,491,133,138,481,521,743	2
4747	571,573,572	1
4748	931	3
4749	77,92,111,132,138,521,603,865	4
4750	92,49,138,212,152,499,521,658	2
4751	173,177,521,596	0
4752	326,92,127	1
4753	92,111,132,491,521	1
4754	92,138,521,237,704	3
4755	39,294,369,385,387,521,814,433,512	4
4756	92,138,521,539,892	1
4757	92,108,138,144,504,521,881	4
4758	80,92,138,144,521,582,626,831,880	4
4759	92,138,252,521	2
4760	21,92,138,521	0
4761	92,138,521,531	1
4762	521,268,263,270,742	1
4763	303,428,521	4
4764	172,173,177,685,753,784	2
4765	77,92,138,615	3
4766	92,129,138,144	2
4767	92,138,121,106,339	4
4768	521,236	1
4769	521,32,294,369,358,387,499,811	4
4770	387,369,372,814,363,367	2
4771	521,92,111,132,138,492	1
4772	92,138,357,570,728	3
4773	97,92,102,27,785,593,521,789,491	4
4774	92,521	1
4775	77,92,138,252,677,834	1
4776	77,92,102,142,535,148,817,155,252,521,780,456	4
4777	369	1
4778	92,138,481,521,625	4
4779	12,92,106,326,469	1
4780	60,77,123,138,521,677	2
4781	138,92,132,521	0
4782	92,138,239,690,757	1
4783	92,918,122	0
4784	92,55,138,188,193,195,867,302,446,447,521,839,568,570,775	4
4785	521,71,61,92,138,42,564,569,876,743,905,897	3
4786	931	2
4787	92	3
4788	132,92,138,677	2
4789	92,127,329	1
4790	111,132,92,138,606,521	1
4791	773,92,61	0
4792	521,60,21,26,70,92,123,139,540,705,736,53	4
4793	92,122,138,866,285,491,61,521,591,776,884	3
4794	21,22,92,133,138,521,769	2
4795	521,92,132,138	1
4796	177	2
4797	173	0
4798	90,92,521,559,697,712	4
4799	61	0
4800	53,570,615,869,595	4
4801	92	0
4802	92,138	1
4803	369,342	2
4804	369,387,385,390,814,586	3
4805	61,521,92,134,138,144,747,46	2
4806	901,121,144,75,331	2
4807	92,49,132,138,218,356,499,521,570,569,615,793,808,816,817	4
4808	521,92,51,138,474,623,927	3
4809	92,138,106,663,326,804	4
4810	369,387,521	3
4811	369,385,229,235	2
4812	21,22,28,239,334,518,510,770,901	3
4813	21,92,138,521,615	1
4814	92,132,138,625	1
4815	88,92,90,132,138,139,521,591,633,865	3
4816	521,138,92,570,681	2
4817	521,672,32,868,361,364,585	3
4818	521,572,573,581	4
4819	92,127	2
4820	92,129,138,458,481,521,615	3
4821	521,77,138,417,92,741	2
4822	92,138,521,570	3
4823	92,138,460,499,793,816,334,776	3
4824	521,546,92,138,139	2
4825	173,177,182,521	1
4826	913,521	1
4827	92,918,844,677,331,886	4
4828	92,94,129,138,356,432,469,521,708	4
4829	364,362,521	3
4830	92,127,252	0
4831	92,55,138,139,144,269,263,256,268,270,275,356,438,481,521,558,761,831,922	4
4832	35,188,208,228,521,752,232,911,913,914	4
4833	521,361,369	1
4834	77,92,138,469	1
4835	369,387,521,586	2
4836	37,188,194,197,229,236,834,436,389,521	4
4837	21,92,132,138,315,473	3
4838	342,361,387,369	3
4839	92,130,161,138,306,591,677,833	4
4840	504,61,92,132,138,901	2
4841	92,144,521,149	2
4842	21,122,521,748	1
4843	92,127,679,342	1
4844	425,426,521	2
4845	369,385,387,672	1
4846	225,361,521	1
4847	521,268,263,92,138	0
4848	92,138,320,473,881	1
4849	12,21,26,141,448,521	4
4850	80,94,92,139,140,241,466,562,762	4
4851	92,138,252,521,778	2
4852	92,138,77,30,705,28	2
4853	931	4
4854	21,92,111,138,521,562,570,615,699,731,863	3
4855	92,127,132	1
4856	263,267	2
4857	521,651,825,828	2
4858	129,132,92,138,867,521	2
4859	263,268,521,761	2
4860	263,268,521	0
4861	73,92,132,138,246,252,250,334,474,623,621,918	3
4862	92,49,111,132,138,356,521,570,582,642,704,757,770	4
4863	521,77,144,92,745	0
4864	521,263,267,268,752	2
4865	92,49,132,138,356,499,521,570,820,903	4
4866	279,287,461,521,784	4
4867	77,92,55,138,144,252,521,677,821,595	4
4868	488,521	0
4869	369,385,387	1
4870	92,49,129,138,499,521,928	1
4871	80,504,506,521,666,679,891	3
4872	92,138,822,271,259,264,272,270,286,784,521,558,594,620,640	4
4873	521,92,111,77,770	3
4874	80	0
4875	521,129,92,138,311,456,840,886	2
4876	92,138	1
4877	92,132,138,615	1
4878	92,138,189,252,521,780	4
4879	92,138,188,521,764	1
4880	61,117,393,521	1
4881	428,521,393	3
4882	521,778,77,92,138,144,554	3
4883	92,844,129,138,521,621	2
4884	173,177,521	0
4885	225,37,521	1
4886	931	3
4887	931	0
4888	2,3,4,291,448,809	4
4889	521,185,183,767	0
4890	521,61,92,138,139,90,112,675	3
4891	92,111,138,45,558,605,728,767	1
4892	369,385,221,334	2
4893	521,138,92,865,621,660	1
4894	15,19,92,138,49,499,521	2
4895	195,206,303	4
4896	92,138,521,563	3
4897	269,268,521,715	1
4898	92,129,135,138,346,521	4
4899	21,92,138,463,521,660,865	4
4900	184	1
4901	42,138,49,491,499	2
4902	117,393,521,677	2
4903	138,668	3
4904	931	4
4905	92,723,469	0
4906	82,866,280,595	4
4907	184,521	1
4908	37,364,369,387,390,521,868,922	4
4909	369,387,390,841,521	4
4910	61,521,625	1
4911	369,387,672	4
4912	77,92,49,144,499,521,570,728,412	3
4913	61	0
4914	92,138,521,558,841,842	4
4915	521,92,132,457,456,481,535,59	3
4916	334	1
4917	61	0
4918	92,138,521	0
4919	92,548,138,110,727,49,499,782,313	4
4920	342,92,409,536	2
4921	92,200,252,356,481,521,677,147	4
4922	92,93,55,138,347,481,521	4
4923	92,132,138,144,331,542,708	3
4924	80,94,136,133,140,100,830,593	4
4925	92,55,138,205,243,315,481,704,778,918	4
4926	92,138,144,521	2
4927	183,184,767	3
4928	92,144,163,252,286,519,1,521,557,677	2
4929	188,369,385,387,521,581,670,856	4
4930	521	3
4931	428,17	2
4932	60,77,78,91,92,116,124,138,457,456,565,553,704,391	3
4933	92,66,562	3
4934	177,176,521,416	2
4935	138,521,558,570,704,149	1
4936	229,235,236,342	2
4937	138,92	0
4938	369,385,387,390	3
4939	92,295	0
4940	92,49,111,138,499,521,626,870	3
4941	12,92,138,191,0,521,625	3
4942	80,521,450,927	4
4943	91,116,60,92,111,494,286,659,521,448,480,454	3
4944	177,361,521,533,716	3
4945	92,138,252,521,677	4
4946	92,49,129,138,198,499,357,570,704,820,895	4
4947	21,92,863,521,531,684	2
4948	521,92,55,138,351,357,481,491,420,531,688	3
4949	521,651,229,236	0
4950	342,263,266	0
4951	92,138,636,778	3
4952	92,90,138,144,539	2
4953	49,92,138,499,570,615	1
4954	369,387,521	2
4955	521,825	1
4956	92,138,521,605	0
4957	521,928,177	0
4958	92,138,190,454,481,521,659	4
4959	32,571,572	1
4960	92	1
4961	92,49,138,252,356,451,499,521,780,900	4
4962	21,91,92,111,132,60,138,252,550,348,873	4
4963	92,138,252,550	1
4964	31,278,369,387,385,834,521	3
4965	369,382,385,387,390,338,522	3
4966	487,488,521	2
4967	521,603,896,92,138,101	2
4968	209,92,77,49,252,499,521,541,817,816	4
4969	144,77,92,138	1
4970	92,132,138,521,582	3
4971	17,369,381,387,433	3
4972	92,55,138,298,351,356,521,615,800,799	4
4973	85,92,138,295,865,895,516,521,656	2
4974	92,138,562,818,446,481	4
4975	92,132,138,517,521,570,776	2
4976	138,129,521	0
4977	138,77,92,301,357,420,481,830,677,252	2
4978	92,49,132,499	1
4979	34,92,138,252,521,481,817	4
4980	92,138,129,90,252,253,521,599,737	2
4981	80,133,138,92,22,21,554,12,747,625,681,704,677,334	3
4982	229,236	0
4983	21,46,92,138,252,521	4
4984	92,49,132,138,144,499,521,526	3
4985	77,92,49,138,499,521,689	2
4986	92,100,144,451,521,539,637,886	2
4987	931	2
4988	92,127,745	1
4989	3,4,280	4
4990	92,138,142,145,420,491,830,836,481,252,521,599	4
4991	21,25,60,91,92,97,148,348,448,449,505,554,555,556,615,875	4
4992	92,49,111,138,252,499,521,544,704,713	4
4993	60,46,82,102,138,521,570,590,770	4
4994	60,62,46,92,111,145,131,138,144,348,521,556,583,873	4
4995	759,92,138,865	1
4996	92,132,334	0
4997	521,263,268,260	0
4998	89,117,393,521,713,520	3
4999	521,428,718	1
5000	92,132,138	1
5001	92,132,138,521,570	3
5002	173,176,177,521,416,753	3
5003	60,111,132,128,348,602,871,873	4
5004	92,138,106,541,321	2
5005	92,138,316,529	1
5006	428,521,718	1
5007	138,92,677,252	3
5008	92,111,132,138,332,626	2
5009	369,387,521	1
5010	6,67,80,92,132,138,201,334,328,356,500,505,615,795,901	4
5011	521,651,813,825,827,828	3
5012	92,340	0
5013	521,173,167,176,177,179,702	4
5014	15,21,92,138,722	2
5015	92,521,541	1
5016	21,92,132,138,521,677	1
5017	92,138,306,521	3
5018	836,491	4
5019	369,385,387,814	4
5020	92,138,521,686	2
5021	732,487	1
5022	263,521,928	0
5023	521,891,504,60,92,138,196,357,538	4
5024	92,132,90,240,329,542,570,704,929,901	4
5025	257,263,255,269,499,501,521,761,831	4
5026	931	1
5027	263,268,521	2
5028	80,92,138,307,908,259,270,257,263,264,268,271,521,558,580,640	4
5029	30,92,138,144,163,254,521,784	4
5030	132,92	0
5031	871,873,911,909,486	3
5032	845,846	2
5033	521,92,49,138,499,562,611	1
5034	384,385,387	3
5035	132,627,290,92	1
5036	521,92,138	1
5037	77,138,58,141,155	3
5038	334,92,409,918	0
5039	521	3
5040	369,387,342,305,20,188	3
5041	80,92,138,144,521,724	3
5042	521,572	2
5043	92,118,55,491,591,687,756,439,648	4
5044	521,369,387	2
5045	21,92,138,521	1
5046	92,132,138,295,521,707	3
5047	92	1
5048	521,527,117,704	4
5049	521,672,372,369,371	3
5050	521,369,384,385,387,522,534,282	4
5051	85,127,918,252,92	3
5052	92,138,326,331,745,918	2
5053	92,127,731	1
5054	77,92,138,491,562	4
5055	92,138,521,737	3
5056	77,55,92,138,252,677	3
5057	263,268,521	1
5058	12,80,92,55,479,481,314,680,831,921	4
5059	92,138,246,822,861,205,334,559,844,886,918	4
5060	92,127,609	2
5061	369,385,387,834,521	3
5062	6,92,250,357,369,370,505,558,614,321,342,901	4
5063	188,194,197,200,208,319,332,343,303,356,749,833,858,873	4
5064	834	2
5065	21,92,98,103,521,615	2
5066	521	3
5067	92,138,521,737	2
5068	335,369,387	4
5069	92,138,342,523,677	3
5070	92,138,625	2
5071	92,138,503,521,583,763	2
5072	521,268,263	2
5073	138,144,521	1
5074	92	2
5075	11,10,188,193,195,226,284,448,505,521	4
5076	223,369,387,521,231,228	4
5077	521,138,743,808	1
5078	92,699	1
5079	92,55,421,132,144,357,481,521,570,701,770	2
5080	92,138,521	0
5081	92,138,521	0
5082	173,167,177,521,753	3
5083	334,92	0
5084	196,263,277,268,270,356,521,672,877,260,595	4
5085	92,138,142,351,410,155,271,260,263,264,273,268,558,591,791,833	4
5086	334,369,387	2
5087	270,521	3
5088	132,92,138,901,906	1
5089	61,91,874,901,559,628	2
5090	80,92,55,126,140,144,356,481,479,521,577,624,644,769,831,843	4
5091	92,138,473,521	3
5092	92,138,329,738	2
5093	521,825,827	3
5094	92,138,521,570,704,351	2
5095	21,92,138,521,744,843	2
5096	521,61,90	2
5097	815,320	2
5098	263,268,521,928	0
5099	521,857,928	1
5100	260,263,268,521,306	2
5101	521,188,199,201,205,294,369,507,11,522,716	4
5102	361,390,387	2
5103	92,138,263,268,521,154	3
5104	369,387	0
5105	339,369,385,387,672,811,834	3
5106	92,138	0
5107	92,132	1
5108	21,92,132,148,138,144,481,145,311,348,448,505,521,539,554,579,834,873,879,882,892	4
5109	92	2
5110	92,138,143,144,521,570,704	2
5111	521,279,462	4
5112	931	2
5113	92,138,481,521,539,637	2
5114	77,92,252,521,677	2
5115	369,387,390,361,521	2
5116	361,672,812	1
5117	92,481,357,421,285,570,591,675,696	4
5118	309,85,68,92,252,521	0
5119	12,92,90,203,456,481,521,625	4
5120	92,138,288,521,531,611	3
5121	361,387,385	0
5122	61,521,764	2
5123	521,30,92,144,138,704,830	3
5124	132,92,901	2
5125	521,572,573	4
5126	46,92,138,21,491,467,521,785	3
5127	92,132	1
5128	399,400,521,849	3
5129	92,127,474	1
5130	521,49,499,92,106,113,138,704	2
5131	521,425,718	1
5132	92,80,133,138,922,521	4
5133	102,106,144,338	3
5134	92,138,521,615,132	3
5135	521	3
5136	46,92,132,138,144,583,591,660,763,865,786	4
5137	77,92,138,12,521	3
5138	611,531	1
5139	21,66,92,132,138,200,348,356,521,539,637,579	4
5140	80,92,453,774,704,901,321	4
5141	92,129,138,521	1
5142	80,48,91,92,138,132,204,356,505,521,736,795,886,922	4
5143	92,521,703	0
5144	320,61,138,144,880	2
5145	92,337	1
5146	92,129,138,187,420,491,521	1
5147	92	0
5148	173,181,240,334,558,753,918	4
5149	260,263,268,521,673	2
5150	287,461,521	4
5151	92,138,331	0
5152	92,343	0
5153	144,139,521	3
5154	369,387,385,381,390,37,672,521	4
5155	521,551,919	1
5156	38,369,387,385	4
5157	92	1
5158	263,268,521,434	3
5159	369,385,387	2
5160	521,92,188,203,208,209,578,603,660,150,865,896	4
5161	92,55,133,138,491,521,630	3
5162	48,92,132,138,521,582,634,768,925	4
5163	385	0
5164	369,385,387,381,390,165,834,814,418,522	3
5165	32,369,387,385,381,834,811,586,522,581,230,214,228,213	4
5166	849,399,400,402,403,404	3
5167	85,60,91,92,111,138,727,521	3
5168	369	0
5169	21,74,22,92,53,133,138,521,769	4
5170	92,132,212,241,412,513	3
5171	61,724	0
5172	92,252,318,740	2
5173	472,146	0
5174	369,385,387	3
5175	77,138,521	0
5176	92,138,144,539,637	2
5177	263,268,270,434,437,521	2
5178	77,92,49,129,138,144,311,499,521,570,704,821	4
5179	92,138,318,570,615,847	4
5180	92,49,138,499,704	2
5181	521,64	4
5182	77,138,521,683	1
5183	92,132,121,138,290,518,628	4
5184	334,901,92,132,409,242	2
5185	173,521	1
5186	92,138	0
5187	77,252,521,780	0
5188	14,369,385,390,377,521,358	4
5189	521,92,138,677	2
5190	138,90,129,518,704	2
5191	229,236,235,521	1
5192	21,77,92,127,106,611	3
5193	92,138,55,201,615	3
5194	92,138,144,420,521,704,847	1
5195	92,138,918,409,12,334	3
5196	89,117,393,521	1
5197	92,138,55,747,608,334	3
5198	911,913,914,39,916,521	4
5199	92,127,663,837,901	3
5200	132,92	0
5201	92,56,138,278,475,357,558,677,522	4
5202	90,92,521,744,843	3
5203	92,49,138,252,521,608,677,919	3
5204	90,92,138,521	3
5205	21,22,80,92,138,521,539,831	3
5206	92,138,346,453,521,605,644	4
5207	92,89,630,295	3
5208	77,92,252,351,781	3
5209	12,92,138,521	0
5210	92,101,138,521,593,616	3
5211	92,138,330,570,880	2
5212	77,91,92,112,560	4
5213	92,138,144,165,503,521,723	3
5214	61	1
5215	6,92,104,127,132,138,343,505,547,915	4
5216	521,571	3
5217	92,129,138,521,704	1
5218	369,387	1
5219	109,713,521,591,866,535	4
5220	12,80,92,55,138,144,188,201,356,479,481,521,831	4
5221	138,92,334,529,559,417,392	3
5222	92	1
5223	521,92,138,615,187	1
5224	92,127,593	0
5225	106,369,385,387,558,834	3
5226	92,138,129,346,521	1
5227	92,111,132,138,203,250,351,340,417,446,776,570	4
5228	849,400,521	2
5229	92,138,292,521,758,864	2
5230	660,90,138,865,92	2
5231	521,387,643,381,862	0
5232	931	2
5233	68,85,92,138,142,447,521,736,821,822,865	4
5234	521,92,357,447,138,252,446,738	3
5235	62,92,138,521,539,417	4
5236	43,92,49,162,209,252,465,491,499,521,677	4
5237	356,369,385,387,330,507,11,294,834,222	3
5238	208,209,188,305,20,342,369,385,814,811,834,37	3
5239	92,138,601,160	3
5240	21,92,138,569,848	0
5241	399,729,406,790,801,849	4
5242	521,537	2
5243	92,704,138,521	0
5244	92,80,138,521,51,539,889	3
5245	369,334	3
5246	425,521	2
5247	21,25,123,138,521,570,615	2
5248	92,138,132	4
5249	92,127,865	1
5250	225	2
5251	92,138,521,603,865	3
5252	464,918	1
5253	225,521	0
5254	61,92,865	3
5255	521,602,92,138,132,569	2
5256	437,440,521	3
5257	77,92,138,143,144,252,521,677	3
5258	92,127,906,481,240,339	3
5259	92,138,521,755,905	2
5260	21,22,80,92,133,46,439,521,602	3
5261	77,92,138,570,476,478,481,704	3
5262	49,80,92,132,138,144,240,342,500,724,872,901	4
5263	521,766,138,252	3
5264	80,133	1
5265	472,521	1
5266	521	3
5267	521,30,92,55,447,132,138,208,209,348,481,570,728	4
5268	521,263,268,255,673	1
5269	92,205,6,106,264,277,263,268,334	3
5270	92,138,163,286,521,570,569,615,681,689	3
5271	263,268,694,260,521	4
5272	316,672,911,913	3
5273	92,127,238,290	3
5274	425,331	1
5275	521,361,214,380	2
5276	155,361,369,385	2
5277	144,677	4
5278	254,264,255,558,626,761	4
5279	92,138,570,703,766	0
5280	92,138,481,521,611,792	0
5281	21,92,521,570,615	1
5282	28,21,92,49,138,215,499,521,570,704	4
5283	77,92,138,521	3
5284	80,138,144,252,521,733	4
5285	22,21,92,133,334,449,723	4
5286	72,99,109,521	0
5287	521,263,268,468,467	3
5288	521,92,138,615,15	0
5289	2,3,4	4
5290	259,263,268,521	0
5291	61,92,138,144,521,649	3
5292	92,138,521,704	0
5293	334	1
5294	521,229,224,236,672	2
5295	369,383,837,549	3
5296	10,92,132,334,704,918,49	4
5297	92,334,409,895	4
5298	80,92,49,132,138,144,356,499,500,521,677	4
5299	37,92,132,138,121,357,369,385,387,381,372,834,558,522,873	3
5300	138,144,331	4
5301	77,92,138,570,770	4
5302	21,92,138,469,521	4
5303	92,481,630,138	2
5304	356,369,387,521	4
5305	263,268,521,765	0
5306	271,263,264,267,268,356,580,673,338,873,882	4
5307	21,27,85,92,102,116,124,521	4
5308	487	4
5309	92,138,521,611	2
5310	521,371,361	1
5311	173,177,521,685,170	3
5312	92,127	1
5313	521,263,268,261	4
5314	21,92,138,521	2
5315	92,127,252	1
5316	61,92,112,132,138,320,541,901	2
5317	21,92,138,677,785	3
5318	92,127	0
5319	61,138,92,521	3
5320	61,99,109,118,521	4
5321	476,477,638	2
5322	92,491,521,570,696	2
5323	80,92,49,133,139,140,499,500,724,776	3
5324	521,583,77,92,138	2
5325	92	1
5326	92,138,583	1
5327	138,92,907,491,546,747	1
5328	521,363,369,380,387,485,359	4
5329	521,718,428	3
5330	92,138,121,144,106,879,679,778,320	3
5331	2,809,738,594,449	4
5332	365,369,388,521	4
5333	92,49,132,138,165,348,499,570,704,873	3
5334	44,92,138,263,268,270,473,521,662,715	4
5335	671,387,812	1
5336	152,369,387,521,586,364,372	4
5337	92,138,521	1
5338	92,132,521	3
5339	92,138,77,46,306,777,865,521	4
5340	92,138,141,217,252,420,521,677	2
5341	92,127	0
5342	92,163,521,781	2
5343	254,260,263,834,270,268,274,272,357,784,557,761	4
5344	92,138,212,340,460,473,513	4
5345	184,185,521,926	1
5346	521,287,461	4
5347	92,55,138,129,347,457,456,521,535,736,865	4
5348	263,267,268,348,521,694,834	1
5349	173,177	2
5350	521,92,738	0
5351	12,92,149,127,138,142,197,625,861	4
5352	380,371,360,507,581,658,521	4
5353	138,675,521	0
5354	66,80,92,49,126,133,138,439,499,521,602	4
5355	94,100,133,138,830,582,626,881	4
5356	521,369	0
5357	92,132,473,331,901,518	3
5358	25,46,120,123,550,448,521,709	4
5359	521,92,49,138,445,499,570,728,776	4
5360	521,677,138,93,92	2
5361	92,138,344,351,473,625	2
5362	521,92,138,902,521	0
5363	369,385,387,433	2
5364	92,132,138,331,871,873	2
5365	92,138,147,188,499,49,830,207,252,447,446,570,704,821,480,497,103,43	4
5366	408	0
5367	19,50,92,593,836,320	2
5368	91,92,138,521,738	4
5369	49,92,138,132,188,252,249,292,499,521,677,861	4
5370	92,138,144,451,521,562,721	3
5371	92,138,704,356,570	2
5372	21,27,593,521	1
5373	334,205,476,477,638	3
5374	385,387	2
5375	61,127	0
5376	912	2
5377	171,173,521	3
5378	92,55,481,138,521,541,691,734,850	4
5379	77,92,49,138,499,521,593,724	4
5380	92,138,456,798	3
5381	92,127,697	2
5382	129,138,521	2
5383	144,928,521	0
5384	92,138,254,521,876	4
5385	138,521,679	1
5386	92,138,521,864	3
5387	521,90,491,92,55,138,456,535,158,660,865	4
5388	369,387,658	2
5389	931	0
5390	92,127,242	2
5391	92,132,138,558,856,861,858,859	2
5392	138,101,313,562,578,605	4
5393	90,92,138,212,447,521,570,578,513	4
5394	62,92,129,138,144,356,517,521,562,705,764,830	4
5395	92,138,521,570,675	1
5396	521,845	3
5397	92,138,521,570,675,56	2
5398	92,547	0
5399	521,77,92,49,138,139,144,252,254,499,766	4
5400	77,91,92,521,618	3
5401	92,138,492,531	1
5402	334,663,61	0
5403	425,521	2
5404	92,49	2
5405	92,77,138,521,675,481	2
5406	32,499,521,664,814,842	3
5407	521,384,223	2
5408	92,132	0
5409	92	1
5410	92,111,132,138,521,615,696	2
5411	521,92,554,880,108,583	3
5412	521,173	0
5413	521,387,369,385	2
5414	578,252,92	0
5415	521,214,369,387,385,522,213	4
5416	67,92,138,105,481,691,344,918	3
5417	92,127,138,504	4
5418	68,309,92,882,531,505,420,481	1
5419	521,575,476,477,478,576	4
5420	32,369,381,385,387,522,811,814,834	4
5421	259,260,94,255,268,270,499,500,521,761	4
